time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,4.253692778378562,-4.62587871644261,20.059263734264835,5.833160109636172,5.779494495236452,0.0,5.0888344949782685,-5.383539474644738,3.516421365239277,-0.17812422994849342,-0.34359737393604145,0.0,416.53413832780564,415.0857089803119,414.0029983427764,416.1354053065418
3.3000000000000025,4.566526648828953,-4.955316172975217,20.26477817228457,5.822191291748828,5.759385698417532,0.0,5.339878345736432,-5.597980760343218,3.3322866375845157,-0.19437691824655307,-0.3221279484150672,0.0,434.1078496871933,435.78749660391827,433.9513490381614,432.5508326782634
3.3600000000000025,4.896009237067822,-5.29876067419745,20.46105123120966,5.810838787647771,5.739960890082568,0.0,5.643570732534737,-5.850285419686563,3.2076773496448348,-0.1804926161046536,-0.3271884947933319,0.0,463.47977100678537,462.9789979391231,462.71720630317003,463.77585135928206
3.4200000000000026,5.243884601939331,-5.657386891911182,20.649397222535676,5.799892622914358,5.720445118312323,0.0,5.952892026869745,-6.103955350296019,3.0680119780794453,-0.18663069590944603,-0.32167522895916284,0.0,462.8080848302348,463.1382112099079,465.1152762637199,464.60349669021303
3.4800000000000026,5.609830535759576,-6.030795428422558,20.828010823746027,5.788983486896868,5.701275628878573,0.0,6.245849641066265,-6.343094141073391,2.883505017626172,-0.17361947874332972,-0.3154576126341371,0.0,452.38239597570197,452.7805032555944,451.8040572727068,452.820710668109
3.5400000000000027,5.991984906708649,-6.417511930856452,20.993142809004244,5.778587548154633,5.682434337388205,0.0,6.493214713111497,-6.547729242911819,2.6192697504673035,-0.17256821077780363,-0.31130086206668117,0.0,423.6532535702277,423.904621937139,424.39465504342246,424.4545087856015
3.6000000000000028,6.388338779156705,-6.8160306103531685,21.141132230991232,5.768261249052699,5.664006275581999,0.0,6.719160268139179,-6.736604690707713,2.3123621189722763,-0.17119556130196703,-0.2999039797664902,0.0,408.9930964623554,409.9020914007097,408.9574554868053,409.0484993364085
3.660000000000003,6.800980778114724,-7.227763228693796,21.273606711108993,5.757895063054836,5.64625253622731,0.0,7.035738892341033,-6.987807848291352,2.1010080674519194,-0.17611511039166425,-0.2889057287438581,0.0,457.0290790461629,457.81867054278644,457.9984487669266,457.57911423712557
3.720000000000003,7.231549414366992,-7.653829479897768,21.3916361317478,5.74699713690555,5.628799556583772,0.0,7.316738608516706,-7.214570163223723,1.8312674106645281,-0.19591161955852066,-0.2951522431376684,0.0,438.80176163267595,438.19537532140833,439.46912039867436,437.7916269210792
3.780000000000003,7.6794743047555185,-8.093843674519354,21.493574521742623,5.734726276471177,5.610977969672852,0.0,7.614135913173345,-7.4526737107129195,1.5643293914443757,-0.23336577574504158,-0.3010551512766969,0.0,446.37161655580553,445.799932652985,448.5747837623618,445.4790346739994
